pair_id,side,sequence,frame_index,condition,repetition,iou,iou_float,physical_skip,pred_x_float,pred_y_float,pred_w_float,pred_h_float,pred_x_int,pred_y_int,pred_w_int,pred_h_int,gt_x,gt_y,gt_w,gt_h,initialization_frame,branch_frame_executed
R3-D07,primary,Shaking,24,whole_mrm1_physical_skip,1,0.775,0.7578118924429009,True,189.68898391723633,91.94698333740234,70.95677947998047,72.64018249511719,189,91,70,72,190.0,94.0,62.0,63.0,False,True
R3-D07,primary,Shaking,25,whole_mrm1_physical_skip,1,0.7314285714285714,0.7205910561913732,True,189.68645477294922,94.63579940795898,70.30354309082031,80.85257720947266,189,94,70,80,190.0,96.0,64.0,64.0,False,True
R3-D12,primary,Singer1,1,whole_mrm1_physical_skip,1,1.0,1.0,True,51.0,53.0,87.0,290.0,51,53,87,290,51.0,53.0,87.0,290.0,True,False
R3-D12,primary,Singer1,2,whole_mrm1_physical_skip,1,0.9244009199495512,0.9300820955463347,True,47.511905670166016,54.55418395996094,94.03276824951172,283.7896423339844,47,54,94,283,52.0,57.0,89.0,284.0,False,True
R3-D12,primary,Singer1,3,whole_mrm1_physical_skip,1,0.9196581807780321,0.9150861461278392,True,52.88575744628906,47.73194885253906,92.37820434570312,304.26805114746094,52,47,92,304,55.0,54.0,89.0,289.0,False,True
R3-D12,primary,Singer1,4,whole_mrm1_physical_skip,1,0.8970013037809648,0.9059839964046702,True,54.33443069458008,46.997215270996094,92.86898040771484,297.7971496582031,54,46,92,297,60.0,54.0,87.0,288.0,False,True
R3-D12,primary,Singer1,5,whole_mrm1_physical_skip,1,0.7946620749031424,0.7884594728309336,True,57.34197235107422,47.646827697753906,92.69184875488281,303.104248046875,57,47,92,303,68.0,55.0,78.0,284.0,False,True
R3-D12,primary,Singer1,6,whole_mrm1_physical_skip,1,0.8669620356068612,0.8827128685740466,True,62.508872985839844,56.38843536376953,85.74617004394531,277.6806640625,62,56,85,277,70.0,53.0,78.0,287.0,False,True
R3-D12,primary,Singer1,7,whole_mrm1_physical_skip,1,0.9024271844660194,0.9239643754592743,True,71.75232696533203,54.368019104003906,82.77085876464844,291.5513916015625,71,54,82,291,75.0,54.0,81.0,286.0,False,True
R3-D12,primary,Singer1,8,whole_mrm1_physical_skip,1,0.8893233795473398,0.8803107828777933,True,69.75643157958984,51.46819305419922,87.85816955566406,291.1077575683594,69,51,87,291,77.0,53.0,79.0,285.0,False,True
R3-D12,primary,Singer1,9,whole_mrm1_physical_skip,1,0.8388739029672125,0.8420123092517162,True,67.09134292602539,56.76880645751953,93.24523162841797,277.38507080078125,67,56,93,277,79.0,57.0,80.0,283.0,False,True
R3-D12,primary,Singer1,10,whole_mrm1_physical_skip,1,0.8334530938123752,0.8457757215446191,True,78.76495361328125,48.531822204589844,82.749755859375,302.3958435058594,78,48,82,302,87.0,54.0,74.0,286.0,False,True
R3-D12,primary,Singer1,11,whole_mrm1_physical_skip,1,0.8418700584393263,0.8562678292565492,True,77.68844223022461,51.94159698486328,88.09900665283203,288.0855712890625,77,51,88,288,86.0,55.0,82.0,279.0,False,True
R3-D12,primary,Singer1,12,whole_mrm1_physical_skip,1,0.8199451410658307,0.8115942960521728,True,80.72383117675781,53.288917541503906,88.79489135742188,290.36114501953125,80,53,88,290,89.0,58.0,75.0,279.0,False,True
R3-D12,primary,Singer1,13,whole_mrm1_physical_skip,1,0.9169510807736063,0.9106179622148238,True,91.95856857299805,51.64063262939453,81.39029693603516,293.6229248046875,91,51,81,293,92.0,56.0,78.0,279.0,False,True
R3-D12,primary,Singer1,14,whole_mrm1_physical_skip,1,0.8711412728626997,0.8674149819693764,True,90.12358474731445,54.488487243652344,86.1505355834961,281.7140197753906,90,54,86,281,94.0,57.0,76.0,277.0,False,True
R3-D12,primary,Singer1,15,whole_mrm1_physical_skip,1,0.7851918810091215,0.7748299253523843,True,91.48157501220703,54.74939727783203,86.84642028808594,283.98956298828125,91,54,86,283,100.0,59.0,70.0,273.0,False,True
R3-D12,primary,Singer1,16,whole_mrm1_physical_skip,1,0.8652037617554859,0.8514484574590112,True,96.37267684936523,56.070899963378906,87.54230499267578,286.26513671875,96,56,87,286,96.0,59.0,78.0,276.0,False,True
R3-D12,primary,Singer1,17,whole_mrm1_physical_skip,1,0.876219434942354,0.8807263526841203,True,99.18486404418945,57.87995147705078,85.11922454833984,275.14447021484375,99,57,85,275,102.0,59.0,76.0,277.0,False,True
R3-D12,primary,Singer1,18,whole_mrm1_physical_skip,1,0.9228187919463087,0.9042836137112709,True,102.48519515991211,58.007652282714844,81.87030792236328,277.6371154785156,102,58,81,277,101.0,60.0,78.0,278.0,False,True
R3-D12,primary,Singer1,19,whole_mrm1_physical_skip,1,0.9222227197420857,0.8948935704394587,True,107.80472946166992,55.752342224121094,77.61002349853516,283.6134948730469,107,55,77,283,105.0,61.0,78.0,271.0,False,True
R3-D12,primary,Singer1,20,whole_mrm1_physical_skip,1,0.9782608695652174,0.9605705223337319,True,106.37471389770508,57.763832092285156,80.5228500366211,276.693359375,106,57,80,276,106.0,62.0,80.0,270.0,False,True
R3-D12,primary,Singer1,21,whole_mrm1_physical_skip,1,0.8859900531062969,0.8672512499363807,True,113.14990615844727,62.87958526611328,78.90624237060547,274.388916015625,113,62,78,274,105.0,60.0,85.0,275.0,False,True
R3-D12,primary,Singer1,22,whole_mrm1_physical_skip,1,0.9574224823927558,0.9478125253102517,True,113.10244750976562,62.558692932128906,81.9752197265625,268.0606689453125,113,62,81,268,113.0,65.0,79.0,267.0,False,True
R3-D12,primary,Singer1,23,whole_mrm1_physical_skip,1,0.964163902256693,0.9637852297911484,True,117.81633758544922,67.35559844970703,79.19917297363281,268.57879638671875,117,67,79,268,118.0,66.0,77.0,271.0,False,True
R3-D12,primary,Singer1,24,whole_mrm1_physical_skip,1,0.9505941213258287,0.9438234527433242,True,119.74272537231445,64.18534088134766,82.4906234741211,273.32305908203125,119,64,82,273,120.0,67.0,80.0,266.0,False,True
R3-D12,primary,Singer1,25,whole_mrm1_physical_skip,1,0.9433564591200492,0.9413019032641358,True,121.19179153442383,64.79821014404297,82.62715911865234,264.9852600097656,121,64,82,264,118.0,66.0,85.0,266.0,False,True
R3-D12,primary,Singer1,1,baseline,1,1.0,1.0,False,51.0,53.0,87.0,290.0,51,53,87,290,51.0,53.0,87.0,290.0,True,False
R3-D12,primary,Singer1,2,baseline,1,0.8712285260574564,0.8526404588204559,False,56.60702133178711,57.001220703125,91.74933624267578,292.11376953125,56,57,91,292,52.0,57.0,89.0,284.0,False,True
R3-D12,primary,Singer1,3,baseline,1,0.913647342995169,0.9072644942807627,False,52.691078186035156,45.57734680175781,92.51945495605469,306.4226531982422,52,45,92,306,55.0,54.0,89.0,289.0,False,True
R3-D12,primary,Singer1,4,baseline,1,0.8980393638321181,0.9103457590165585,False,55.39793395996094,55.023719787597656,89.38180541992188,283.031982421875,55,55,89,283,60.0,54.0,87.0,288.0,False,True
R3-D12,primary,Singer1,5,baseline,1,0.7799448802204791,0.7726242822137241,False,55.29877853393555,56.323020935058594,98.4368667602539,288.8587951660156,55,56,98,288,68.0,55.0,78.0,284.0,False,True
R3-D12,primary,Singer1,6,baseline,1,0.8599913985221097,0.8496973739268884,False,61.590171813964844,58.729286193847656,89.51441955566406,283.451904296875,61,58,89,283,70.0,53.0,78.0,287.0,False,True
R3-D12,primary,Singer1,7,baseline,1,0.837316715542522,0.8360220554822504,False,64.76378631591797,58.15839385986328,92.03785705566406,293.0323486328125,64,58,92,293,75.0,54.0,81.0,286.0,False,True
R3-D12,primary,Singer1,8,baseline,1,0.8274835532360616,0.823485720575758,False,68.1722183227539,49.57213592529297,91.43925476074219,299.0082702636719,68,49,91,299,77.0,53.0,79.0,285.0,False,True
R3-D12,primary,Singer1,9,baseline,1,0.8846761453396524,0.885729928141542,False,71.42110443115234,52.46770477294922,88.28413391113281,285.3832702636719,71,52,88,285,79.0,57.0,80.0,283.0,False,True
R3-D12,primary,Singer1,10,baseline,1,0.7992145311732941,0.7921539288613766,False,74.17509460449219,53.531593322753906,91.60507202148438,291.65447998046875,74,53,91,291,87.0,54.0,74.0,286.0,False,True
R3-D12,primary,Singer1,11,baseline,1,0.8344340169157688,0.8564333943965734,False,77.84866714477539,57.158851623535156,87.80437469482422,283.8240966796875,77,57,87,283,86.0,55.0,82.0,279.0,False,True
R3-D12,primary,Singer1,12,baseline,1,0.8380391685690256,0.8270774867721897,False,81.27905654907227,51.525474548339844,87.95983123779297,287.6304626464844,81,51,87,287,89.0,58.0,75.0,279.0,False,True
R3-D12,primary,Singer1,13,baseline,1,0.8889705882352941,0.8866188513978563,False,86.09915924072266,53.568397521972656,85.07566833496094,288.507080078125,86,53,85,288,92.0,56.0,78.0,279.0,False,True
R3-D12,primary,Singer1,14,baseline,1,0.9242957746478874,0.9418861031298758,False,92.92557525634766,61.70348358154297,77.81047058105469,266.8908386230469,92,61,77,266,94.0,57.0,76.0,277.0,False,True
R3-D12,primary,Singer1,15,baseline,1,0.8197356524734145,0.8079765949678366,False,93.69576263427734,60.80115509033203,83.56654357910156,279.6519775390625,93,60,83,279,100.0,59.0,70.0,273.0,False,True
R3-D12,primary,Singer1,16,baseline,1,0.8141913152926369,0.8006956266755751,False,99.42548751831055,57.39678192138672,86.4456558227539,286.4275817871094,99,57,86,286,96.0,59.0,78.0,276.0,False,True
R3-D12,primary,Singer1,17,baseline,1,0.8837209302325582,0.87320581127331,False,95.41835403442383,59.30614471435547,86.6141586303711,277.7715759277344,95,59,86,277,102.0,59.0,76.0,277.0,False,True
R3-D12,primary,Singer1,18,baseline,1,0.8872595531786422,0.8768061037356684,False,105.10035705566406,55.563926696777344,78.60556030273438,283.5767517089844,105,55,78,283,101.0,60.0,78.0,278.0,False,True
R3-D12,primary,Singer1,19,baseline,1,0.8802041591091239,0.8635747063793758,False,106.32632446289062,61.36945343017578,84.4681396484375,279.87530517578125,106,61,84,279,105.0,61.0,78.0,271.0,False,True
R3-D12,primary,Singer1,20,baseline,1,0.8861653510594101,0.8724110088675635,False,107.24909973144531,57.48798370361328,85.73300170898438,280.34869384765625,107,57,85,280,106.0,62.0,80.0,270.0,False,True
R3-D12,primary,Singer1,21,baseline,1,0.9010115902854569,0.8836825613069272,False,110.3299674987793,56.758705139160156,82.93875885009766,281.26043701171875,110,56,82,281,105.0,60.0,85.0,275.0,False,True
R3-D12,primary,Singer1,22,baseline,1,0.9337784439296907,0.9111108262579287,False,115.80738067626953,60.914146423339844,77.33976745605469,279.0102844238281,115,60,77,279,113.0,65.0,79.0,267.0,False,True
R3-D12,primary,Singer1,23,baseline,1,0.9227373068432672,0.9248339591239219,False,116.55863189697266,67.7310562133789,82.04704284667969,266.80340576171875,116,67,82,266,118.0,66.0,77.0,271.0,False,True
R3-D12,primary,Singer1,24,baseline,1,0.8820303532712664,0.9057703933743412,False,115.79817199707031,61.15546417236328,83.62063598632812,277.06719970703125,115,61,83,277,120.0,67.0,80.0,266.0,False,True
R3-D12,primary,Singer1,25,baseline,1,0.9494348602022605,0.9304798771049263,False,119.46284103393555,65.13516998291016,84.7587661743164,277.16290283203125,119,65,84,277,118.0,66.0,85.0,266.0,False,True
R3-D09,primary,Skating1,113,baseline,1,0.7476038338658147,0.7442121643227245,False,204.56252098083496,159.6388816833496,50.832096099853516,118.2275161743164,204,159,50,118,209.0,160.0,40.0,126.0,False,True
R3-D09,primary,Skating1,114,baseline,1,0.7149034303833958,0.7171528417717815,False,206.2919979095459,157.83685684204102,54.505741119384766,127.1415023803711,206,157,54,127,213.0,160.0,40.0,126.0,False,True
R3-D09,primary,Skating1,115,baseline,1,0.6058232145188667,0.6052246534857769,False,208.86755561828613,157.4942626953125,61.72724533081055,119.5980224609375,208,157,61,119,213.0,160.0,40.0,126.0,False,True
R3-D09,primary,Skating1,116,baseline,1,0.5919348871624122,0.5917504557103278,False,205.1696605682373,154.6289825439453,63.76628494262695,123.5487060546875,205,154,63,123,216.0,157.0,40.0,129.0,False,True
R3-D09,primary,Skating1,117,baseline,1,0.59,0.5925420355587314,False,213.24057579040527,155.38495635986328,63.218875885009766,120.43354797363281,213,155,63,120,216.0,157.0,40.0,129.0,False,True
R3-D09,primary,Skating1,118,baseline,1,0.6,0.5986050252320467,False,206.1748275756836,152.06365585327148,60.374420166015625,122.44571685791016,206,152,60,122,219.0,157.0,40.0,129.0,False,True
R3-D09,primary,Skating1,119,baseline,1,0.6272493573264781,0.6232390621570083,False,211.89678764343262,153.15225219726562,63.76628494262695,123.5487060546875,211,153,63,123,219.0,154.0,42.0,132.0,False,True
R3-D09,primary,Skating1,120,baseline,1,0.5658127208480566,0.5671357363255802,False,215.18465042114258,149.65547561645508,68.79926300048828,127.9852523803711,215,149,68,127,221.0,154.0,42.0,132.0,False,True
R3-D09,primary,Skating1,121,baseline,1,0.5645412130637636,0.5620404403034372,False,208.68639755249023,152.4122314453125,70.74553680419922,122.06051635742188,208,152,70,122,222.0,153.0,42.0,132.0,False,True
R3-D09,primary,Skating1,122,baseline,1,0.5370611183355006,0.5392739779328369,False,219.2364540100098,151.93040847778323,72.96121978759763,120.88814544677732,219,151,72,120,222.0,153.0,42.0,132.0,False,True
R3-D09,primary,Skating1,123,baseline,1,0.6852750809061489,0.6810447266496117,False,216.2052936553955,152.03096771240234,57.50849533081055,122.27644348144531,216,152,57,122,222.0,153.0,42.0,132.0,False,True
R3-D09,primary,Skating1,124,baseline,1,0.6866900811432723,0.6827438870640246,False,220.1528549194336,148.30805206298828,62.780059814453125,131.4217071533203,220,148,62,131,222.0,153.0,45.0,129.0,False,True
R3-D09,primary,Skating1,125,baseline,1,0.6320371445153802,0.6325227165813139,False,214.763427734375,147.49122619628906,65.55924987792969,127.40695190429688,214,147,65,127,222.0,153.0,45.0,129.0,False,True
R3-D09,primary,Skating1,126,baseline,1,0.6878209831254586,0.6900840358656914,False,215.93314170837402,149.37632751464844,62.16934585571289,129.149658203125,215,149,62,129,222.0,153.0,45.0,129.0,False,True
R3-D09,primary,Skating1,127,baseline,1,0.6103390772651474,0.6127116981679419,False,212.04248046875,151.98365020751953,70.87226867675781,124.55674743652344,212,151,70,124,222.0,153.0,45.0,129.0,False,True
R3-D09,primary,Skating1,128,baseline,1,0.5342387691138759,0.539324453070125,False,219.03143310546875,147.70772552490234,79.30265808105469,131.9776153564453,219,147,79,131,222.0,153.0,45.0,129.0,False,True
R3-D09,primary,Skating1,129,baseline,1,0.5265176944471085,0.5283668541834781,False,213.89558029174805,147.723388671875,79.4994125366211,128.12344360351562,213,147,79,128,222.0,153.0,45.0,129.0,False,True
R3-D09,primary,Skating1,130,baseline,1,0.6465085198797194,0.6474799141439099,False,212.71566009521484,146.72972106933594,66.66903686523438,134.40911865234375,212,146,66,134,222.0,151.0,45.0,132.0,False,True
R3-D09,primary,Skating1,131,baseline,1,0.532519567648155,0.5262480795667034,False,222.14097213745117,145.36046600341797,79.93538665771484,133.03062438964844,222,145,79,133,222.0,151.0,45.0,132.0,False,True
R3-D09,primary,Skating1,132,baseline,1,0.6419034577199589,0.6398843809507544,False,213.99428939819336,148.8619155883789,66.99748992919922,128.0129852294922,213,148,66,128,222.0,151.0,45.0,132.0,False,True
R3-D09,primary,Skating1,133,baseline,1,0.6288032454361054,0.6271738512395113,False,216.44617462158203,146.34202575683594,66.82000732421875,129.85708618164062,216,146,66,129,222.0,151.0,45.0,132.0,False,True
R3-D09,primary,Skating1,134,baseline,1,0.6100104275286757,0.6097469228687359,False,214.5538673400879,154.6919822692871,68.27588653564453,117.5650405883789,214,154,68,117,222.0,151.0,45.0,132.0,False,True
R3-D09,primary,Skating1,135,baseline,1,0.6169925826028321,0.6158139570424035,False,214.98274612426758,145.04005432128906,66.54679107666016,128.93600463867188,214,145,66,128,222.0,151.0,45.0,132.0,False,True
R3-D09,primary,Skating1,136,baseline,1,0.7086614173228346,0.7078149225968419,False,216.05186462402344,151.50245666503906,59.11952209472656,120.10574340820312,216,151,59,120,222.0,151.0,45.0,132.0,False,True
R3-D09,primary,Skating1,137,baseline,1,0.6419034577199589,0.6405883114539112,False,218.8229217529297,144.63899993896484,64.92030334472656,132.59303283691406,218,144,64,132,222.0,151.0,45.0,132.0,False,True
R3-D09,primary,Skating1,113,whole_mrm1_physical_skip,1,0.6341463414634146,0.6268304799862409,True,201.9464454650879,161.9806251525879,60.827491760253906,117.24852752685547,201,161,60,117,209.0,160.0,40.0,126.0,False,True
R3-D09,primary,Skating1,114,whole_mrm1_physical_skip,1,0.5871931156669198,0.5849463769527721,True,206.4430923461914,155.28404998779297,62.654083251953125,121.39378356933594,206,155,62,121,213.0,160.0,40.0,126.0,False,True
R3-D09,primary,Skating1,115,whole_mrm1_physical_skip,1,0.5986808726534754,0.5956696846686871,True,211.7955722808838,156.5397720336914,62.85763168334961,122.15666198730469,211,156,62,122,213.0,160.0,40.0,126.0,False,True
R3-D09,primary,Skating1,116,whole_mrm1_physical_skip,1,0.5370370370370371,0.5320110586593868,True,215.87261962890625,161.6999855041504,70.98152160644531,116.72917938232422,215,161,70,116,216.0,157.0,40.0,129.0,False,True
R3-D09,primary,Skating1,117,whole_mrm1_physical_skip,1,0.557628979143798,0.5563219284932016,True,205.7248764038086,155.10778045654297,70.33706665039062,129.2410125732422,205,155,70,129,216.0,157.0,40.0,129.0,False,True
R3-D09,primary,Skating1,118,whole_mrm1_physical_skip,1,0.6290322580645161,0.6303474987457292,True,216.26906967163086,154.2040901184082,58.34001922607422,120.78044891357422,216,154,58,120,219.0,157.0,40.0,129.0,False,True
R3-D09,primary,Skating1,119,whole_mrm1_physical_skip,1,0.6082758620689656,0.6086430428599878,True,213.4646759033203,152.13533782958984,66.17298889160156,128.27586364746094,213,152,66,128,219.0,154.0,42.0,132.0,False,True
R3-D09,primary,Skating1,120,whole_mrm1_physical_skip,1,0.6491499227202473,0.6489959716294191,True,212.22512435913086,153.83442306518555,60.937889099121094,121.4936294555664,212,153,60,121,221.0,154.0,42.0,132.0,False,True
R3-D09,primary,Skating1,121,whole_mrm1_physical_skip,1,0.6033637000700771,0.6026758500464995,True,216.35756301879883,152.64781951904297,66.6734390258789,124.03065490722656,216,152,66,124,222.0,153.0,42.0,132.0,False,True
R3-D09,primary,Skating1,122,whole_mrm1_physical_skip,1,0.5904931934835974,0.593354619658243,True,210.47735214233398,149.63513946533203,67.47362518310547,130.7317657470703,210,149,67,130,222.0,153.0,42.0,132.0,False,True
